,offer date,IPO name,ticker,CUSIP,Rollup,VC,Dual,Internet,Post-issue shares,CRSP perm,Founding,Unnamed: 11,Unnamed: 12,Unnamed: 13,formatted offer date
14799,2021-09-03,Digital World Acquisition Corp,DWACU,25400Q204,0,0,1,0,32386609,21927,2020,,,,09/03/2021
14800,2021-09-03,Oxus Acquisition Corp,OXUSU,G6859L113,0,0,1,0,19050000,22224,2021,,,,09/03/2021
14801,2021-09-08,Banner Acquisition Corp,BNNRU,06654K200,0,0,1,0,18750000,22188,2021,,,,09/08/2021
14802,2021-09-10,Bannix Acquisition Corp,BNIXU,066644204,0,0,1,0,8220250,22187,2021,,,,09/10/2021
14803,2021-09-10,First Light Acquisition Group,FLAGU,320703200,0,0,1,0,25000000,22380,2021,,,,09/10/2021
14804,2021-09-10,Future Health ESG Corp,FHLTU,36118W201,0,0,1,0,25000000,22548,2021,,,,09/10/2021
14805,2021-09-10,SILVERspac Inc,SLVRU,G8136V120,0,0,1,0,31250000,22340,2021,,,,09/10/2021
14806,2021-09-14,Pacifico Acquisition Corp,PAFOU,69512X202,0,0,1,0,6531250,21951,2021,,,,09/14/2021
14807,2021-09-14,Sportradar Group AG,SRAD,H8088L103,0,0,1,1,295820000,21964,2001,,,,09/14/2021
14808,2021-09-15,Aesther Healthcare Acquisition,AEHAU,00809L20,0,0,1,0,12600000,22272,2021,,,,09/15/2021
14809,2021-09-15,CIIG Capital Partners II Inc,CIIGU,12561U208,0,0,1,0,31250000,22292,2021,,,,09/15/2021
14810,2021-09-15,DICE Therapeutics Inc,DICE,23345J104,0,1,0,0,.,21926,2013,,,,09/15/2021
14811,2021-09-15,Definitive Healthcare Corp,DH,24477E107,0,2,1,1,148356007,21891,2011,,,,09/15/2021
14812,2021-09-15,Dutch Bros Inc,BROS,26701L100,0,0,1,0,163234263,21890,1992,,,,09/15/2021
14813,2021-09-15,Endurance Acquisition Corp,EDNCU,69512X202,0,0,1,0,25000000,21951,2021,,,,09/15/2021
14814,2021-09-15,EzFill Holdings Inc,EZFL,302314109,0,0,0,0,.,21930,2016,,,,09/15/2021
14815,2021-09-15,On Holding AG,ONON,H5919C10,0,0,1,0,271182391,22077,2010,,,,09/15/2021
14816,2021-09-15,Pasithea Therapeutics Corp,KTTA,70261F103,0,0,1,0,13058371,21939,2020,,,,09/15/2021
14817,2021-09-15,Procept Biorobotics Corp,PRCT,74276L105,0,1,0,0,.,21892,2009,,,,09/15/2021
14818,2021-09-15,Sierra Lake Acquisition Corp,SIERU,826332207,0,0,1,0,37500000,22339,2021,,,,09/15/2021
14819,2021-09-15,"Thoughtworks Holding, Inc",TWKS,88546E109,0,0,0,1,.,21893,1993,,,,09/15/2021
14820,2021-09-15,Tyra Biosciences Inc,TYRA,90240B106,0,1,0,0,.,21970,2018,,,,09/15/2021
14821,2021-09-15,WinVest Acquisition Corp,WINVU,97655B208,0,0,1,0,12500000,22257,2021,,,,09/15/2021
14822,2021-09-16,Enact Holdings Inc,ACT,29249E109,0,0,0,0,.,21518,1981,,,,09/16/2021
14823,2021-09-16,ForgeRock Inc,FORG,34631B101,0,1,1,0,79379317,21894,2009,,,,09/16/2021
14824,2021-09-16,SOAR Technology Acquisition Co,FLYA.,G82472104,0,0,1,0,26666667,22421,2021,,,,09/16/2021
14825,2021-09-21,HHG Capital Corp,HHGCU,G4R23P137,0,0,1,0,6517000,22308,2020,,,,09/21/2021
14826,2021-09-22,A.K.A. Brands Holding Corp,AKA,00152K101,1,2,0,0,.,21975,2010,,,,09/22/2021
14827,2021-09-22,Argus Capital Corp,ARGUU,04026L204,0,0,1,0,33125000,22275,2021,,,,09/22/2021
14828,2021-09-22,Freshworks Inc,FRSH,358054104,0,1,1,0,281433200,21895,2010,,,,09/22/2021
14829,2021-09-22,Inflection Point Acquisition,IPAXU,G47874105,0,0,1,0,37500000,22313,2021,,,,09/22/2021
14830,2021-09-22,Toast Inc,TOST,888787108,0,1,1,0,499332681,21896,2011,,,,09/22/2021
14831,2021-09-23,"Brilliant Earth Group, Inc.",BRLT,109504100,0,2,1,1,94630617,21916,2005,,,,09/23/2021
14832,2021-09-23,EngageSmart Inc,ESMT,29283F103,0,0,0,0,.,22003,2009,,,,09/23/2021
14833,2021-09-23,Live Oak Crestview Climate Acq,LOCC.,538086208,0,0,1,0,25000000,22395,2021,,,,09/23/2021
14834,2021-09-23,Remitly Global Inc,RELY,75960P104,0,1,0,0,.,21957,2011,,,,09/23/2021
14835,2021-09-23,Sovos Brands Inc,SOVO,84612U107,1,0,0,0,.,21962,2010,,,,09/23/2021
14836,2021-09-23,Sterling Check Corp,STER,85917T109,0,0,0,0,.,21897,1975,,,,09/23/2021
14837,2021-09-23,Thorne Healthtech Inc,THRN,885260109,0,0,0,0,.,21967,1984,,,,09/23/2021
14838,2021-09-24,"Clearwater Analytics Holdings,",CWAN,185123106,0,0,1,0,231478541,21898,2004,,,,09/24/2021
14839,2021-09-24,Cue Health Inc,HLTH,229790100,0,1,0,0,.,21933,2010,,,,09/24/2021
14840,2021-09-24,Direct Selling Acquisition,DSAQ.,25460L202,0,0,1,0,25000000,22378,2021,,,,09/24/2021
14841,2021-09-24,GigCapital5 Inc,GIA.U,37519U208,0,0,1,0,25750000,22384,2021,,,,09/24/2021
14842,2021-09-28,"Amplitude, Inc.",AMPL,03213A104,0,1,1,0,102444655,21904,2012,,,,09/28/2021
14843,2021-09-28,Berenson Acquisition Corp I,BACA.,083690206,0,0,1,0,31250000,22355,2021,,,,09/28/2021
14844,2021-09-28,BlackRock ESG Capital Alloc,ECAT,09262F100,0,0,0,0,.,21991,2021,,,,09/28/2021
14845,2021-09-28,Parabellum Acquisition Corp,PRBM.,69901P208,0,0,1,0,15625000,22148,2021,,,,09/28/2021
14846,2021-09-29,Hennessy Capital Investment VI,HCVIU,42600H207,0,0,1,0,40000000,22305,2021,,,,09/29/2021
14847,2021-09-29,MELI Kaszek Pioneer Corp,MEKA,G5S74L106,0,0,1,0,37000000,21946,2021,,,,09/29/2021
14848,2021-09-29,Warby Parker Inc,WRBY,93403J106,0,1,1,0,108177575,21905,2009,,,,09/29/2021
14849,2021-09-30,Artemis Strategic Investment C,ARTEU,04303A202,0,0,1,0,21875000,22276,2021,,,,09/30/2021
14850,2021-09-30,Home Plate Acquisition Corp,HPLTU,43734R202,0,0,1,0,25000000,22309,2021,,,,09/30/2021
14851,2021-09-30,"Olaplex Holdings, Inc",OLPX,679369108,0,0,0,0,.,21949,2014,,,,09/30/2021
14852,2021-10-01,Exscientia PLC,EXAI,30223G102,0,1,1,0,118310127,22203,2012,,,,10/01/2021
14853,2021-10-01,First Watch Restaurant Group I,FWRG,33748L101,0,0,0,0,.,22204,1983,,,,10/01/2021
14854,2021-10-01,Marblegate Acquisition Corp,GATEU,56608A204,0,0,1,0,41213333,22303,2020,,,,10/01/2021
14855,2021-10-01,Monterey Bio Acquisition Corp,MTRYU,61240F207,0,0,1,0,12500000,22326,2020,,,,10/01/2021
14856,2021-10-01,TDCX Inc,TDCX,87190U100,0,0,1,0,142858957,22159,1995,,,,10/01/2021
14857,2021-10-01,dMY Technology Group Inc VI,DMYS.,233247204,0,0,1,0,26250000,22370,2021,,,,10/01/2021
14858,2021-10-05,Crixus BH3 Acquisition Co,BHACU,22677T201,0,0,1,0,25000000,22282,2021,,,,10/05/2021
14859,2021-10-05,Mount Rainier Acquisition Corp,RNERU,623006202,0,0,1,0,19301200,22677,2021,,,,10/05/2021
14860,2021-10-06,Avalon Acquisition Inc.,AVACU,05338E200,0,0,1,0,22635000,22528,2020,,,,10/06/2021
14861,2021-10-06,Enphys Acquisition Corp,NFYS.,G3167L125,0,0,1,0,37500000,22419,2021,,,,10/06/2021
14862,2021-10-06,Parsec Capital Acquisitions Co,PCXCU,70184A207,0,0,1,0,9375000,22590,2021,,,,10/06/2021
14863,2021-10-06,Phoenix Biotech Acquisition Co,PBAXU,71902K204,0,0,1,0,20431250,22332,2021,,,,10/06/2021
14864,2021-10-06,Volcon Inc,VLCN,92864V103,0,0,0,0,.,22255,2020,,,,10/06/2021
14865,2021-10-07,IX Acquisition Corp,IXAQU,G5000D129,0,0,1,0,25000000,22317,2021,,,,10/07/2021
14866,2021-10-07,Life Time Group Holdings Inc,LTH,53190C102,0,0,0,0,.,22079,1992,,,,10/07/2021
14867,2021-10-07,Theseus Pharmaceuticals Inc,THRX,88369M101,0,1,0,0,.,22240,2017,,,,10/07/2021
14868,2021-10-08,Cognition Therapeutics Inc,CGTX,19243B102,0,1,0,0,.,22194,2007,,,,10/08/2021
14869,2021-10-08,Hawks Acquisition Corp,HWKZ.,42032P207,0,0,1,0,25000000,22390,2021,,,,10/08/2021
14870,2021-10-08,IsoPlexis Corp,ISO,465005106,0,1,0,0,.,22211,2013,,,,10/08/2021
14871,2021-10-08,Learn CW Investment Corp,LCW.U,G54157121,0,0,1,0,25000000,22420,2021,,,,10/08/2021
14872,2021-10-08,Maxpro Capital Acquisition Cor,JMACU,57778T205,0,0,1,0,11692775,22318,2021,,,,10/08/2021
14873,2021-10-08,Pyxis Oncology Inc,PYXS,747324101,0,1,0,0,.,22229,2019,,,,10/08/2021
14874,2021-10-08,Schultze Spec Purpose Acq II,SAMAU,808212203,0,0,1,0,18750000,22335,2020,,,,10/08/2021
14875,2021-10-12,Gesher I Acquisition Corp,GIACU,G38537117,0,0,1,0,12700000,22304,2021,,,,10/12/2021
14876,2021-10-13,AvidXchange Holdings Inc,AVDX,05368X102,0,1,0,0,.,22081,2000,,,,10/13/2021
14877,2021-10-13,"Catalyst Bancorp, Inc.",CLST,14888L101,0,0,0,0,.,22195,1922,,,,10/13/2021
14878,2021-10-13,Fat Projects Acquisition Corp,FATPU,G3400W128,0,0,1,0,12600000,22547,2021,,,,10/13/2021
14879,2021-10-13,Healthcare Triangle Inc,HCTI,42227W108,0,0,0,0,.,22209,2019,,,,10/13/2021
14880,2021-10-14,Black Mountain Acquisition Cor,BMAC.,09216A207,0,0,1,0,30000000,22359,2021,,,,10/14/2021
14881,2021-10-14,GitLab Inc,GTLB,37637K108,0,1,1,0,143014821,22084,2011,,,,10/14/2021
14882,2021-10-14,IHS Holding Ltd,IHS,G4701H109,0,0,0,0,.,22169,2001,,,,10/14/2021
14883,2021-10-14,Lucid Diagnostics Inc,LUCD,54948X109,0,0,0,0,.,22213,2018,,,,10/14/2021
14884,2021-10-14,Rose Hill Acquisition Corp,ROSEU,G7637J115,0,0,1,0,16875000,22597,2021,,,,10/14/2021
14885,2021-10-14,Tristar Acquisition I Corp,TRIS.,G9074V122,0,0,1,0,25000000,22512,2021,,,,10/14/2021
14886,2021-10-15,Achari Ventures Holdings Corp.,AVHIU,00444X200,0,0,1,0,12500000,22279,2021,,,,10/15/2021
14887,2021-10-15,Compass Digital Acquisition Co,CDAQU,G2476C115,0,0,1,0,25000000,22535,2021,,,,10/15/2021
14888,2021-10-15,Founder SPAC,FOUNU,G3661E122,0,0,1,0,34375000,22553,2021,,,,10/15/2021
14889,2021-10-15,MiNK Therapeutics Inc,INKT,603693102,0,0,0,0,.,22210,2017,,,,10/15/2021
14890,2021-10-15,Paragon 28 Inc,FNA,69913P105,0,1,0,0,.,22149,2010,,,,10/15/2021
14891,2021-10-15,PepperLime Health Acquisition,PEPLU,G70021129,0,0,1,0,18750000,22594,2021,,,,10/15/2021
14892,2021-10-15,Sanaby Health Acquisition Corp,SANBU,79956P201,0,0,1,0,19500000,22336,2021,,,,10/15/2021
14893,2021-10-18,"Belpointe PREP, LLC",OZ,080694102,0,0,1,0,7600001,22097,2020,,,,10/18/2021
14894,2021-10-19,Blockchain Moon Acquisition Co,BMAQU,09370F208,0,0,1,0,12900000,22288,2021,,,,10/19/2021
14895,2021-10-19,Enterprise 4.0 Technology Acqu,ENTFU,G3137C122,0,0,1,0,33325000,22545,2021,,,,10/19/2021
14896,2021-10-19,Fintech Ecosystem Development,FEXDU,318136207,0,0,1,0,12550000,22646,2021,,,,10/19/2021
14897,2021-10-19,Sportsmap Tech Acquisition Cor,SMAPU,84921J207,0,0,1,0,13115000,22341,2021,,,,10/19/2021
14898,2021-10-20,Athena Consumer Acquisition Co,ACAQ.,04684M205,0,0,1,0,28000000,22440,2021,,,,10/20/2021
14899,2021-10-20,CYNGN Inc,CYN,23257B107,0,1,0,0,.,22200,2013,,,,10/20/2021
14900,2021-10-20,Context Therapeutics Inc,CNTX,21077P108,0,1,0,0,.,22196,2015,,,,10/20/2021
14901,2021-10-20,Esgen Acquisition Corp,ESACU,G3R95N129,0,0,1,0,30000000,22546,2021,,,,10/20/2021
14902,2021-10-20,Industrial Human Capital Inc,AXH.U,45617P203,0,0,1,0,12500000,22470,2021,,,,10/20/2021
14903,2021-10-20,Newcourt Acquisition Corp,NCACU,G6448C111,0,0,1,0,28850000,22580,2021,,,,10/20/2021
14904,2021-10-20,Stronghold Digital Mining Inc,SDIG,86337R103,0,0,1,0,46070572,22238,2021,,,,10/20/2021
14905,2021-10-20,Worldwide Webb Acquisition Cor,WWACU,G97775129,0,0,1,0,25000000,22615,2021,,,,10/20/2021
14906,2021-10-21,Accretion Acquisition Corp,ENERU,00438Y206,0,0,1,0,22620000,22544,2021,,,,10/21/2021
14907,2021-10-21,Enfusion Inc,ENFN,292812104,0,0,1,0,113054261,22086,2006,,,,10/21/2021
14908,2021-10-21,ExcelFin Acquisition Corp,XFINU,30069X201,0,0,1,0,25000000,22616,2021,,,,10/21/2021
14909,2021-10-21,Global Technology Acquisition,GTACU,G3934N123,0,0,1,0,21875000,22559,2021,,,,10/21/2021
14910,2021-10-21,GoGreen Investments Corp,GOGN.,G9461B127,0,0,1,0,31191000,22513,2021,,,,10/21/2021
14911,2021-10-21,Newhold Investment Corp II,NHICU,651450207,0,0,1,0,21875000,22581,2021,,,,10/21/2021
14912,2021-10-21,Portillo's Inc.,PTLO,73642K106,0,0,1,0,71480492,22085,1963,,,,10/21/2021
14913,2021-10-21,Runway Growth Finance Corp,RWAY,78163D100,0,0,0,0,.,22237,2015,,,,10/21/2021
14914,2021-10-21,"The Vita Coco Company, Inc.",COCO,92846Q107,0,0,0,0,.,22199,2004,,,,10/21/2021
14915,2021-10-21,Thrive Acquisition Corp,THACU,G7158C127,0,0,1,0,18750000,22606,2021,,,,10/21/2021
14916,2021-10-21,Ventyx Biosciences Inc,VTYX,92332V107,0,1,0,0,.,22256,2018,,,,10/21/2021
14917,2021-10-22,Aris Water Solutions Inc,ARIS,04041L106,0,2,1,0,53500000,22096,2016,,,,10/22/2021
14918,2021-10-22,Iconic Sports Acquisition Corp,ICNC.,G4712C123,0,0,1,0,37500000,22502,2021,,,,10/22/2021
14919,2021-10-22,M3-Brigade Acquisition III Cor,MBSC.,55407R202,0,0,1,0,32625000,22480,2021,,,,10/22/2021
14920,2021-10-22,Minerva Surgical Inc,UTRS,60343F106,0,1,0,0,.,22252,2008,,,,10/22/2021
14921,2021-10-22,Pegasus Digital Mobility Acqui,PGSS.,G69768128,0,0,1,0,25000000,22504,2021,,,,10/22/2021
14922,2021-10-22,Xilio Therapeutics Inc,XLO,98422T100,0,1,0,0,.,22258,2015,,,,10/22/2021
14923,2021-10-27,Arteris Inc,AIP,04302A104,0,1,0,0,.,22177,2003,,,,10/27/2021
14924,2021-10-27,Deep Medicine Acquisition Corp,DMAQU,243733201,0,0,1,0,14308000,22540,2020,,,,10/27/2021
14925,2021-10-27,Informatica Inc,INFA,45674M101,0,0,1,0,273698607,22087,1993,,,,10/27/2021
14926,2021-10-27,Innovative International Acqui,IOACU,G4809M117,0,0,1,0,28000000,22662,2021,,,,10/27/2021
14927,2021-10-27,LAVA Medtech Acquisition Corp,LVACU,519345201,0,0,1,0,12500000,22572,2021,,,,10/27/2021
14928,2021-10-27,MainStay CBRE Global Infrastru,MEGI,56064Q107,0,0,0,0,.,22140,2021,,,,10/27/2021
14929,2021-10-27,Marpai Inc,MRAI,571354109,0,0,1,0,18328214,22217,2019,,,,10/27/2021
14930,2021-10-27,OPY Acquisition Corp I,OHAAU,671005205,0,0,1,0,13750000,22587,2020,,,,10/27/2021
14931,2021-10-27,Pyrophyte Acquisition Corp,PHYT.,G7308P119,0,0,1,0,21875000,22505,2021,,,,10/27/2021
14932,2021-10-27,Rent The Runway Inc,RENT,76010Y103,0,2,1,0,62868673,22232,2009,,,,10/27/2021
14933,2021-10-27,TKB Critical Technologies 1,USCTU,G88935104,0,0,1,0,25000000,22608,2021,,,,10/27/2021
14934,2021-10-28,Anthemis Digital Acquisitions,ADALU,G03959122,0,0,1,0,27187500,22519,2021,,,,10/28/2021
14935,2021-10-28,Blackstone Secured Lending Fun,BXSL,09261X102,0,0,0,0,.,22098,2018,,,,10/28/2021
14936,2021-10-28,Fluence Energy Inc,FLNC,34379V103,0,0,1,0,166666665,22088,2008,,,,10/28/2021
14937,2021-10-28,Focus Impact Acquisition Corp,FIACU,34417L208,0,0,1,0,25000000,22549,2021,,,,10/28/2021
14938,2021-10-28,GlobalFoundries Inc,GFS,G39387108,0,0,0,0,.,22206,2009,,,,10/28/2021
14939,2021-10-28,Perception Capital Corp II,PCCTU,G7007D128,0,0,1,0,25000000,22589,2021,,,,10/28/2021
14940,2021-10-28,Seaport Calibre Materials Acqu,SCMAU,812204204,0,0,1,0,16250000,22599,2019,,,,10/28/2021
14941,2021-10-28,Solo Brands Inc,DTC,83425V104,0,0,1,0,94878935,22089,2011,,,,10/28/2021
14942,2021-10-29,Airsculpt Technologies Inc,AIRS,009496100,0,0,0,0,.,22178,2012,,,,10/29/2021
14943,2021-10-29,AltEnergy Acquisition Corp,AEAEU,02157M207,0,0,1,0,25000000,22521,2021,,,,10/29/2021
14944,2021-10-29,Arbor Rapha Capital Bioholding,ARCKU,03881F203,0,0,1,0,18750000,22524,2021,,,,10/29/2021
14945,2021-10-29,Aura Biosciences Inc,AURA,05153U107,0,1,0,0,.,22184,2009,,,,10/29/2021
14946,2021-10-29,Biofrontera Inc,BFRI,09077D100,0,0,1,0,11600000,22186,2015,,,,10/29/2021
14947,2021-10-29,Cactus Acquisition Corp 1 Ltd,CCTSU,G1745A116,0,0,1,0,13750000,22532,2021,,,,10/29/2021
14948,2021-10-29,Entrada Therapeutics Inc,TRDA,29384C108,0,1,0,0,.,22244,2016,,,,10/29/2021
14949,2021-10-29,Hireright Holdings Corp,HRT,433537107,0,0,0,0,.,22115,1990,,,,10/29/2021
14950,2021-10-29,Project Energy Reimagined Acqu,PEGRU,G72556122,0,0,1,0,31250000,22591,2021,,,,10/29/2021
14951,2021-10-29,SDCL EDGE Acquisition Corp,SEDA.,G79471119,0,0,1,0,21875000,22508,2021,,,,10/29/2021
14952,2021-10-29,Sonendo Inc,SONX,835431107,0,1,0,0,.,22158,2006,,,,10/29/2021
14953,2021-10-29,Udemy Inc,UDMY,902685106,0,1,0,1,.,22248,2010,,,,10/29/2021
14954,2021-11-01,LianBio,LIAN,53000N108,0,1,1,0,105257014,22319,2019,,,,11/01/2021
14955,2021-11-01,Vision Sensing Acquisition Cor,VSACU,92838J202,0,0,1,0,11426500,22612,2021,,,,11/01/2021
14956,2021-11-03,Allbirds Inc,BIRD,01675A109,0,1,1,0,144081353,22260,2015,,,,11/03/2021
14957,2021-11-03,Claros Mortgage Trust Inc,CMTG,18270D106,0,0,0,0,.,22362,2015,,,,11/03/2021
14958,2021-11-03,Fortune Rise Acquisition Corp,FRLAU,34969G201,0,0,1,0,11239500,22554,2021,,,,11/03/2021
14959,2021-11-03,Integral Acquisition Corp 1,INTEU,45827K200,0,0,1,0,12500000,22563,2021,,,,11/03/2021
14960,2021-11-03,McLaren Technology Acquisition,MLAIU,58176U208,0,0,1,0,21875000,22575,2021,,,,11/03/2021
14961,2021-11-03,Onyx Acquisition Co I,ONYXU,G6755Q125,0,0,1,0,28750000,22588,2021,,,,11/03/2021
14962,2021-11-03,TG Venture Acquisition Corp,TGVCU,87251T208,0,0,1,0,12564149,22346,2021,,,,11/03/2021
14963,2021-11-03,Trine II Acquisition Corp,TRAQ.,G9059F126,0,0,1,0,45000000,22511,2021,,,,11/03/2021
14964,2021-11-04,Arhaus Inc,ARHS,04035M102,0,0,1,0,140063217,22262,1986,,,,11/04/2021
14965,2021-11-04,Cadre Holdings Inc,CDRE,12763L105,0,0,0,0,.,22361,2012,,,,11/04/2021
14966,2021-11-04,Concord Acquisition Corp III,CNDB.,20607V205,0,0,1,0,37500000,22447,2021,,,,11/04/2021
14967,2021-11-04,Digital Health Acquisition Cor,DHACU,253893200,0,0,1,0,13009000,22539,2021,,,,11/04/2021
14968,2021-11-04,Finnovate Acquisition Corp.,FNVTU,G3R34K129,0,0,1,0,18900000,22552,2021,,,,11/04/2021
14969,2021-11-04,Juniper II Corp,JUN.U,48203N202,0,0,1,0,32500000,22474,2020,,,,11/04/2021
14970,2021-11-04,Liberty Resources Acquisition,LIBYU,53118A204,0,0,1,0,12977775,22570,2021,,,,11/04/2021
14971,2021-11-04,Lionheart III Corp,LIONU,536262207,0,0,1,0,14765000,22571,2021,,,,11/04/2021
14972,2021-11-04,Mercato Partners Acquisition C,MPRAU,58759A207,0,0,1,0,25000000,22579,2021,,,,11/04/2021
14973,2021-11-04,NerdWallet Inc,NRDS,64082B102,0,1,1,0,64747341,22263,2009,,,,11/04/2021
14974,2021-11-04,Semper Paratus Acquisition Cor,LGSTU,G8028L123,0,0,1,0,41813333,22669,2021,,,,11/04/2021
14975,2021-11-04,Sizzle Acquisition Corp,SZZLU,83014E208,0,0,1,0,19030600,22800,2020,,,,11/04/2021
14976,2021-11-04,Spindletop Health Acquisition,SHCAU,84854Q202,0,0,1,0,25000000,22601,2021,,,,11/04/2021
14977,2021-11-04,Talon 1 Acquisition Corp,TOACU,G86656124,0,0,1,0,25000000,22607,2021,,,,11/04/2021
14978,2021-11-05,7 Acquisition Corp,SVNAU,G80694121,0,0,1,0,25000000,22604,2021,,,,11/05/2021
14979,2021-11-05,Cian Plc,CIAN,83418T108,0,0,1,0,69042400,22400,2001,,,,11/05/2021
14980,2021-11-05,IO Biotech Inc,IOBT,449778109,0,1,0,0,.,22312,2014,,,,11/05/2021
14981,2021-11-05,Intelligent Medicine Acquisiti,IQMDU,45828D205,0,0,1,0,22500000,22564,2021,,,,11/05/2021
14982,2021-11-05,Mainz Biomed BV,MYNZ,N5436L101,0,0,0,0,.,22328,2008,,,,11/05/2021
14983,2021-11-05,Mountain & Co. I Acquisition C,MCAAU,G6301J120,0,0,1,0,25000000,22573,2021,,,,11/05/2021
14984,2021-11-05,New Providence Acquisition Cor,NPABU,64823D201,0,0,1,0,28125000,22582,2020,,,,11/05/2021
14985,2021-11-05,Real Good Food Company Inc,RGF,75601G109,0,2,1,0,25747566,22334,2016,,,,11/05/2021
14986,2021-11-05,Rigel Resource Acquisition Cor,RRAC.,G7573M122,0,0,1,0,34375000,22507,2021,,,,11/05/2021
14987,2021-11-09,Apeiron Capital Investment Cor,APN.U,03752A200,0,0,1,0,18750000,22439,2020,,,,11/09/2021
14988,2021-11-09,DP Cap Acquisition Corp I,DPCSU,G2R05B118,0,0,1,0,25000000,22543,2021,,,,11/09/2021
14989,2021-11-09,Green Visor Financial Technolo,GVCIU,G4166K118,0,0,1,0,21750000,22560,2021,,,,11/09/2021
14990,2021-11-09,Hunt Companies Acquisition Cor,HTAQ.,G46482116,0,0,1,0,25000000,22501,2021,,,,11/09/2021
14991,2021-11-09,OmniLit Acquisition Corp.,OLITU,68218C207,0,0,1,0,16666667,22676,2021,,,,11/09/2021
14992,2021-11-09,Society Pass Inc,SOPA,83370P102,0,0,0,0,.,22342,2018,,,,11/09/2021
14993,2021-11-09,"Stran & Company, Inc.",STRN,86260J102,0,0,1,0,14337349,22343,1995,,,,11/09/2021
14994,2021-11-09,Third Coast Bancshares Inc,TCBX,88422P109,0,0,0,0,.,22345,2008,,,,11/09/2021
14995,2021-11-10,Arena Fortify Acquisition Corp,AFACU,04005A203,0,0,1,0,18750000,22522,2021,,,,11/10/2021
14996,2021-11-10,Ascendant Digital Acquisition,ACDI.,G05157121,0,0,1,0,32625000,22500,2021,,,,11/10/2021
14997,2021-11-10,Blockchain Coinvestors Acquisi,BCSAU,G11765123,0,0,1,0,36044000,22529,2021,,,,11/10/2021
14998,2021-11-10,Bluejay Diagnostics Inc,BJDX,095633103,0,0,1,0,12694265,.,2015,,,,11/10/2021
14999,2021-11-10,CI&T Inc,CINT,G21307106,0,0,1,0,132197896,22418,1995,,,,11/10/2021
15000,2021-11-10,Chain Bridge I,CBRGU,G2061X128,0,0,1,0,25000000,22531,2021,,,,11/10/2021
15001,2021-11-10,Expensify Inc,EXFY,30219Q106,0,1,1,0,80904506,22266,2008,,,,11/10/2021
15002,2021-11-10,RCF Acquisition Corp,RCFA.,G7330C128,0,0,1,0,25000000,22506,2021,,,,11/10/2021
15003,2021-11-10,Rivian Automotive Inc,RIVN,76954A103,0,1,1,0,868277142,22265,2009,,,,11/10/2021
15004,2021-11-11,Backblaze Inc,BLZE,05637B105,0,1,1,0,29273264,22287,2007,,,,11/11/2021
15005,2021-11-11,HeartBeam Inc,BEAT,42238H108,0,0,1,0,7802542,22281,2015,,,,11/11/2021
15006,2021-11-11,Kidpik Corp,PIK,49382L108,0,0,0,0,.,22333,2016,,,,11/11/2021
15007,2021-11-11,LAMF Global Ventures Corp I,LGVCU,G5338L116,0,0,1,0,30373333,22567,2021,,,,11/11/2021
15008,2021-11-11,Lulu's Fashion Lounge Holdings,LVLU,55003A108,0,0,0,0,.,22321,1996,,,,11/11/2021
15009,2021-11-11,"Tivic Health Systems, Inc.",TIVC,888705100,0,1,0,0,.,22347,2016,,,,11/11/2021
15010,2021-11-11,VMG Consumer Acquisition Corp,VMGAU,91842V201,0,0,1,0,25000000,22690,2021,,,,11/11/2021
15011,2021-11-11,Vaxxinity Inc,VAXX,92244V104,0,1,1,0,124753178,22351,2014,,,,11/11/2021
15012,2021-11-11,Weave Communications Inc,WEAV,94724R108,0,1,0,0,.,22416,2008,,,,11/11/2021
15013,2021-11-11,"Winc, Inc.",WBEV,97265W105,0,2,0,0,.,22417,2011,,,,11/11/2021
15014,2021-11-12,"BT Brands, Inc.",BTBD,0557MQ206,0,2,1,0,6447502,22291,1987,,,,11/12/2021
15015,2021-11-12,Integrated Rail & Resources Ac,IRRX.,45827R205,0,0,1,0,25000000,22722,2021,,,,11/12/2021
15016,2021-11-12,Journey Medical Corp,DERM,48115J109,0,0,0,0,.,22296,2014,,,,11/12/2021
15017,2021-11-12,Mountain Crest Acquisition Cor,MCAGU,62404B206,0,0,1,0,7882900,22574,2021,,,,11/12/2021
15018,2021-11-16,Energem Corp,ENCPU,G30449113,0,0,1,0,12975575,22645,2021,,,,11/16/2021
15019,2021-11-17,"Braze, Inc.",BRZE,10576N102,0,1,1,0,90255863,22267,2011,,,,11/17/2021
15020,2021-11-17,Iris Energy Ltd,IREN,Q4982L109,0,1,0,0,.,22316,2018,,,,11/17/2021
15021,2021-11-17,LF Capital Acquisition Corp II,LFACU,50200K207,0,0,1,0,28125000,.,2021,,,,11/17/2021
15022,2021-11-17,Nabors Energy Transition Corp.,NETC.,629567207,0,0,1,0,30000000,22726,2021,,,,11/17/2021
15023,2021-11-17,Seaport Global Acquisition II,SGIIU,81221H204,0,0,1,0,12500000,22600,2021,,,,11/17/2021
15024,2021-11-17,ShoulderUP Technology Acquisit,SUAC.,82537G203,0,0,1,0,37040000,22738,2021,,,,11/17/2021
15025,2021-11-17,Sono Group N.V.,SEV,N81409109,0,0,0,0,.,22338,2012,,,,11/17/2021
15026,2021-11-17,"UserTesting, Inc.",USER,91734E101,0,1,0,0,.,22413,2007,,,,11/17/2021
