,offer date,IPO name,ticker,CUSIP,Rollup,VC,Dual,Internet,Post-issue shares,CRSP perm,Founding,Unnamed: 11,Unnamed: 12,Unnamed: 13,SPAC IPO ,Date of IPO,IS_SPAC
7148,19960522,Avigen,AVGN,053690103,0,1,0,0,.,83475,1992,,,,,,False
7149,19960522,Digene,DIGE,253752109,0,0,0,0,.,83495,1985,,,,,,False
7150,19960522,Electronic Hair Styling,EHST,285722104,0,0,0,0,.,83498,1993,,,,,,False
7151,19960522,Garden Botanika,GBOT,364854109,0,1,0,0,.,83512,1989,,,,,,False
7152,19960522,Open Market,OMKT,68370M100,0,1,0,0,.,83539,1994,,,,,,False
7153,19960522,SAES Getters,SAESY,786362103,0,0,0,0,.,83552,-99,,,,,,False
7154,19960522,Western Wireless,WWCA,95988E204,0,0,1,0,67745911,83581,1994,,,,,,False
7155,19960523,99 Cents Only Stores,NDN,65440K106,0,0,0,0,.,83452,1965,,,,,,False
7156,19960523,Medallion Financial,TAXI,583928106,1,0,0,0,.,83565,1979,,,,,,False
7157,19960523,Microleague Multimedia,MLMI,59507T100,0,0,0,0,.,83530,-99,,,,,,False
7158,19960523,Neurocrine Biosciences,NBIX,64125C109,0,1,0,0,.,83534,1992,,,,,,False
7159,19960523,Novoste,NOVT,67010C100,0,1,0,0,.,83535,1987,,,,,,False
7160,19960523,Online Systems Services,WEBB,682731104,0,0,0,0,.,83579,-99,,,,,,False
7161,19960523,Suburban Lodges of America,SLAM,864444104,0,0,0,0,.,83557,1987,,,,,,False
7162,19960524,Aspect Development,ASDV,045234101,0,1,0,0,.,83471,1990,,,,,,False
7163,19960524,Cerion Technologies,CEON,156916108,0,0,0,0,.,83489,1982,,,,,,False
7164,19960524,Tysons Financial,TYFC,902499102,0,0,0,0,.,83573,1989,,,,,,False
7165,19960528,OzEmail,OZEMY,692674104,0,0,0,0,.,83544,-99,,,,,,False
7166,19960528,Pacific Rsrch & Engineering,PXE,694932203,0,0,0,0,.,83607,-99,,,,,,False
7167,19960529,Photran,PTRN,719404105,0,0,0,0,.,83550,1991,,,,,,False
7168,19960529,Premier Parks,PARK,740540208,0,2,0,0,.,76209,1971,,,,,,False
7169,19960529,n-Vision,NVSN,62944R109,0,0,0,0,.,83537,1994,,,,,,False
7170,19960530,AirNet Systems,ANSY,009417106,0,0,0,0,.,83467,1974,,,,,,False
7171,19960530,Exactech,EXAC,30064E109,0,0,0,0,.,83503,1985,,,,,,False
7172,19960530,Imagyn Medical,IGYN,45245K105,0,1,0,0,.,83519,1989,,,,,,False
7173,19960530,Open Plan Systems,PLAN,683709109,0,0,0,0,.,83549,1989,,,,,,False
7174,19960530,Sunquest Information Systems,SUNQ,867654105,0,0,0,0,.,83560,1979,,,,,,False
7175,19960530,Urologix,ULGX,917273104,0,1,0,0,.,83575,1991,,,,,,False
7176,19960531,Eclipse Surgical Technologies,ESTI,278849104,0,0,0,0,.,83500,1989,,,,,,False
7177,19960531,SS&C Technologies,SSNC,85227Q100,0,1,0,0,.,83559,1986,,,,,,False
7178,19960531,Sunrise Assisted Living,SNRZ,86768K106,1,2,0,0,.,83558,1981,,,,,,False
7179,19960603,Paravant Computer Systems,PVATV,699376109,0,0,0,0,.,83685,1982,,,,,,False
7180,19960604,ImageMatrix,IMCXU,451921209,0,0,0,0,.,83668,-99,,,,,,False
7181,19960604,Titanium Metals,TIMT,888339108,0,0,0,0,.,83699,1950,,,,,,False
7182,19960605,ASE Test,ASTSF,Y02516105,0,0,0,0,.,83623,1987,,,,,,False
7183,19960605,Cable & Co Worldwide,CCWW,126827104,0,0,0,0,.,83634,-99,,,,,,False
7184,19960605,Genset,GENXY,37244T104,0,1,0,0,.,83660,1989,,,,,,False
7185,19960605,Registry,REGI,75913U101,0,0,0,0,.,83688,1986,,,,,,False
7186,19960605,Virus Research Institute,VRII,927920108,0,1,0,0,.,83707,1991,,,,,,False
7187,19960606,Affymetrix,AFFX,00826T108,0,0,0,0,.,83616,1992,,,,,,False
7188,19960606,Innovasive Devices,IDEA,45766K104,0,1,0,0,.,83666,1991,,,,,,False
7189,19960606,Rush Enterprises,RUSH,781846100,0,0,0,0,.,83690,1965,,,,,,False
7190,19960607,Flamel Technologies,FLMLY,338488109,0,1,0,0,.,83656,-99,,,,,,False
7191,19960607,Fusion Medical Technologies,FSON,361128101,0,1,0,0,.,83658,1992,,,,,,False
7192,19960607,Thermo Optek,TOC,883582108,0,0,0,0,.,83612,1984,,,,,,False
7193,19960610,Collaborative Clinical,CCLR,194190104,0,1,0,0,.,83632,1991,,,,,,False
7194,19960610,McLeod,MCLD,582266102,0,1,1,0,44036448,83674,1991,,,,,,False
7195,19960610,Verilink,VRLK,923432108,0,1,0,0,.,83709,1982,,,,,,False
7196,19960611,EntreMed,ENMD,29382F103,0,1,0,0,.,83651,1991,,,,,,False
7197,19960611,Harborside Healthcare,HBR,411614100,1,0,0,0,.,83598,1988,,,,,,False
7198,19960611,Infoseek,SEEK,45678M107,0,1,0,1,.,84009,1993,,,,,,False
7199,19960611,Pasifik Satelit Nusantara,PSNRY,69365Q106,0,0,0,0,.,83684,-99,,,,,,False
7200,19960612,Cardiac Pathways,CPWY,141408104,0,1,0,0,.,83645,1991,,,,,,False
7201,19960612,Farallon Communications,FRLN,307394106,0,1,0,0,.,83657,1986,,,,,,False
7202,19960612,Tranz Rail Holdings,TNZRY,894116102,0,1,0,0,.,83701,-99,,,,,,False
7203,19960613,Asia Satellite,SAT,04516X106,0,0,0,0,.,83587,1996,,,,,,False
7204,19960613,Diatide,DITI,252842109,0,1,0,0,.,83649,1990,,,,,,False
7205,19960613,DuPont Photomasks,DPMI,26613X101,0,0,0,0,.,83650,1988,,,,,,False
7206,19960613,Metromail,ML,591680103,0,0,0,0,.,83605,1979,,,,,,False
7207,19960613,Michigan Brewery,BBUC,594194201,0,0,0,0,.,83624,-99,,,,,,False
7208,19960613,PageMart Wireless,PMWI,69553J104,0,1,1,0,39708802,83681,1989,,,,,,False
7209,19960613,Southern Pacific Funding,SFC,843576109,0,0,0,0,.,83611,1993,,,,,,False
7210,19960614,Andrx,ADRX,034551101,0,0,0,0,.,83615,1992,,,,,,False
7211,19960614,ICT Group,ICTG,44929Y101,0,0,0,0,.,83664,1986,,,,,,False
7212,19960614,Unify,UNFY,904743101,0,1,0,0,.,83704,1980,,,,,,False
7213,19960617,Ugly Duckling,UGLY,903512101,1,0,0,0,.,83703,1992,,,,,,False
7214,19960618,Boston Communications Group,BCGI,100582105,0,1,0,0,.,83625,1988,,,,,,False
7215,19960618,CFM Technologies,CFMT,12525K106,0,0,0,0,.,83637,1984,,,,,,False
7216,19960618,Visible Genetics,VGIN,92829510,0,0,0,0,.,83706,1993,,,,,,False
7217,19960619,Bigmar,BGMR,089893101,0,0,0,0,.,83626,1995,,,,,,False
7218,19960619,CardioVascular Dynamics,CCVD,14160K102,0,0,0,0,.,83633,1992,,,,,,False
7219,19960619,Dayton Superior Corp,DSD,240028100,0,0,1,0,5609350,83594,1924,,,,,,False
7220,19960619,Diamond Home Services,DHMS,252648100,0,0,0,0,.,83648,1993,,,,,,False
7221,19960619,Fine Host,FINE,317832103,1,2,0,0,.,83655,1985,,,,,,False
7222,19960619,Interstate Hotels,IHC,460886104,0,0,0,0,.,83603,1961,,,,,,False
7223,19960620,ANSYS,ANSS,03662Q105,0,1,0,0,.,83621,1994,,,,,,False
7224,19960620,Aradigm,ARDM,038505103,0,1,0,0,.,83622,1991,,,,,,False
7225,19960620,CollaGenex,CGPI,19419B100,0,1,0,0,.,83638,1992,,,,,,False
7226,19960620,Keystone Automotive Industs,KEYS,49338N109,1,0,0,0,.,83669,1947,,,,,,False
7227,19960620,Pacific Greystone,GRY,694351107,0,0,0,0,.,83606,1991,,,,,,False
7228,19960620,Ryerson Tull,RT,783755101,0,0,1,0,39220000,83609,1842,,,,,,False
7229,19960620,Thermatrix,TMXI,883550105,0,1,0,0,.,83700,1985,,,,,,False
7230,19960620,USCS International,USCS,90330X109,0,1,0,0,.,83705,1965,,,,,,False
7231,19960621,Borealis Technology,BRLS,09972C108,0,0,0,0,.,83629,1988,,,,,,False
7232,19960621,BroadVision,BVSN,111412102,0,1,0,0,.,83630,1993,,,,,,False
7233,19960621,EP MedSystems,EPMD,26881P103,0,0,0,0,.,83653,1993,,,,,,False
7234,19960621,Rutherford-Moran Oil,RMOC,783286107,0,0,0,0,.,83689,1990,,,,,,False
7235,19960621,Sabratek,TEMPB,78571U108,0,1,0,0,.,83692,1989,,,,,,False
7236,19960624,Genesee & Wyoming,GNWR,371559105,0,0,1,0,4848929,83661,1899,,,,,,False
7237,19960624,Grand Prix Assoc Long Beach,GPLB,386176101,0,0,0,0,.,83662,1975,,,,,,False
7238,19960624,Kideo Productions,KIDO,49380R107,0,0,0,0,.,83670,1994,,,,,,False
7239,19960624,Multicom Publishing,MNET,625437108,0,1,0,0,.,83676,1992,,,,,,False
7240,19960624,PacificAmerica Money Center,PAMM,694935107,0,0,0,0,.,83680,1981,,,,,,False
7241,19960624,Providence Journal,PRJ,74377P203,0,0,1,0,45996450,83608,1884,,,,,,False
7242,19960625,Electroscope,ESCP,286135108,0,0,0,0,.,83654,1991,,,,,,False
7243,19960625,Heritage Propane Prtnrs LP,HPG,426918108,0,1,0,0,.,84400,1996,,,,,,False
7244,19960625,"IMC Mortgage, Tampa,Florida",IMCC,449923101,0,0,0,0,.,83667,1993,,,,,,False
7245,19960626,Aviation Sales,AVS,053672101,0,0,0,0,.,83588,1992,,,,,,False
7246,19960626,Central Financial Acceptance,CFAC,153470109,0,0,0,0,.,83635,1996,,,,,,False
7247,19960626,ICTS Holland Production,ICTS,N43837108,0,0,0,0,.,83665,1992,,,,,,False
7248,19960626,Integ,NTEG,458100104,0,1,0,0,.,83678,1990,,,,,,False
7249,19960626,National Propane Partners LP,NPL,637250101,0,0,0,0,.,84401,-99,,,,,,False
7250,19960627,CheckPoint Software Tech,CHKP,M22465104,0,1,0,0,.,83639,1969,,,,,,False
7251,19960627,Dassault Systemes,DASTY,237545108,0,0,0,0,.,83647,-99,,,,,,False
7252,19960627,Donna Karan International,DK,257826107,0,0,0,0,.,83595,1984,,,,,,False
7253,19960627,FactSet Research Systems,FDS,303075105,0,0,0,0,.,83597,1978,,,,,,False
7254,19960627,Multiple Zones International,MZON,624906103,0,2,0,0,.,83677,1988,,,,,,False
7255,19960627,Qiagen,QGENF,N72482107,0,1,0,0,.,83686,1984,,,,,,False
7256,19960627,Siebel Systems,SEBL,826170102,0,1,0,0,.,83693,1993,,,,,,False
7257,19960627,Smithway Motor Xpress,SMXC,832653109,0,0,1,0,4998837,83694,1958,,,,,,False
7258,19960627,Teleport Communications Group,TCGI,879463107,0,0,1,0,156157000,83696,1968,,,,,,False
7259,19960627,Travis Boats & Motors,TRVS,894363100,0,0,0,0,.,83702,1979,,,,,,False
7260,19960627,Trex Medical,TXM,89531R101,0,0,0,0,.,83613,1995,,,,,,False
7261,19960628,Amertranz Worldwide Holding,AMTZ,030726103,0,0,0,0,.,83619,-99,,,,,,False
7262,19960628,Apache Medical Systems,AMSI,03746E102,0,1,0,0,.,83618,1989,,,,,,False
7263,19960628,Commodore Applied Technls,CXI,202630109,0,0,0,0,.,83586,-99,,,,,,False
7264,19960701,American Materials & Techs,AMTK,027397108,0,0,0,0,.,83733,1995,,,,,,False
7265,19960701,American Pad & Paper,AGP,028816106,1,2,0,0,.,83719,1992,,,,,,False
7266,19960701,C/NET,CNET,125945105,0,0,0,1,.,83744,1995,,,,,,False
7267,19960701,Channell Commercial,CHNL,159186105,0,0,0,0,.,83740,1952,,,,,,False
7268,19960701,Phoenix International Ltd.,PHXX,719078107,0,0,0,0,.,83781,1993,,,,,,False
7269,19960701,Printware,PRTW,742580103,0,0,0,0,.,83785,1985,,,,,,False
7270,19960702,Drilex,DRLX,262044100,0,0,0,0,.,83746,1994,,,,,,False
7271,19960702,Getty Communications,GETTY,374270106,0,1,0,1,.,83757,-99,,,,,,False
7272,19960702,IXC Communications,IIXC,450713102,0,0,0,0,.,83766,1992,,,,,,False
7273,19960702,North Face,TNFI,659317101,0,0,0,0,.,83801,1964,,,,,,False
7274,19960702,OneWave,OWAV,68272R108,0,1,0,1,.,83778,1994,,,,,,False
7275,19960702,Orion Acquisition,,685924201,0,0,0,0,.,.,-99,,,,,,False
7276,19960702,Printrak International,AFIS,742574106,0,0,0,0,.,83732,1974,,,,,,False
7277,19960702,Sound Source Interactive,SSII,83608K206,0,0,0,0,.,83798,1988,,,,,,False
7278,19960702,United Payors & United,UPUP,911319101,0,0,0,0,.,83805,1995,,,,,,False
7279,19960703,Compositech,CTEK,204938104,0,0,0,0,.,83745,-99,,,,,,False
7280,19960703,Elbit Vision Systems,EVSN,M37576101,0,0,0,0,.,83750,1994,,,,,,False
7281,19960703,Nuwave Technologies,WAVE,67065M102,0,0,0,0,.,83809,1995,,,,,,False
7282,19960709,Cluckcorp International,ROTI,189478100,0,0,0,0,.,83793,1993,,,,,,False
7283,19960709,On-Site Sourcing,ONSS,68219510,0,0,0,0,.,83891,-99,,,,,,False
7284,19960710,Capital Factors Holdings,CAPF,139905103,0,0,0,0,.,83737,1984,,,,,,False
7285,19960710,Maxim Pharmaceuticals,MMP,57772M107,0,1,0,0,.,83722,1954,,,,,,False
7286,19960710,Paradigm Medical Industries,PMED,69900Q108,0,0,0,0,.,83782,-99,,,,,,False
7287,19960711,RemedyTemp,REMX,759549108,0,0,1,0,8732394,83789,1965,,,,,,False
7288,19960716,Commodore Holdings,CCLN,G23257101,0,0,0,0,.,83739,-99,,,,,,False
7289,19960716,Pfeiffer Vacuum Technology AG,PV,717067102,0,0,0,0,.,83725,-99,,,,,,False
7290,19960716,Precision Response,PRRC,740314109,0,0,0,0,.,83784,1982,,,,,,False
7291,19960717,Cadus Pharmaceutical,KDUS,127639102,0,1,0,0,.,83769,1992,,,,,,False
7292,19960717,Coinmach Laundry,WDRY,19259L101,0,2,0,0,.,83810,1948,,,,,,False
7293,19960718,Karrington Health,KARR,485762108,0,0,0,0,.,83768,1989,,,,,,False
7294,19960718,Pegasystems,PEGA,705573103,0,0,0,0,.,83779,1983,,,,,,False
7295,19960718,Sterile Recoveries,STRC,859151102,0,0,0,0,.,83800,1991,,,,,,False
7296,19960718,Versant Object Technology,VSNT,925284101,0,1,0,0,.,83808,1988,,,,,,False
7297,19960718,Xybernaut,XYBR,984149203,0,0,0,0,.,83813,-99,,,,,,False
7298,19960719,Black Rock Golf,BLRK,092246107,0,0,0,0,.,83735,1994,,,,,,False
7299,19960719,Claremont Technology Group,CLMT,180243107,0,1,0,0,.,83743,1989,,,,,,False
7300,19960719,FBL Financial Group,FFG,30239F106,0,0,1,0,18859800,83720,1949,,,,,,False
7301,19960719,Pacific Gateway Exchange,PGEX,694327107,0,0,0,0,.,83780,1991,,,,,,False
7302,19960722,Farm Family Holdings,FFH,307901108,0,0,0,0,.,83721,1975,,,,,,False
7303,19960722,First Enterprise Financl Grp,FENT,319987103,0,0,0,0,.,83753,1990,,,,,,False
7304,19960722,Hirel Holdings,HIRL,433533106,0,0,0,0,.,83872,-99,,,,,,False
7305,19960722,Restrac,RTRK,76126W108,0,1,0,0,.,83794,1982,,,,,,False
7306,19960723,Object Design,ODIS,674416102,0,1,0,0,.,83776,1988,,,,,,False
7307,19960723,Universal Outdoor Holdings,UOUT,91377M105,0,0,0,0,.,83803,1975,,,,,,False
7308,19960724,Visual Edge Systems,EDGE,928430107,0,0,0,0,.,83747,1994,,,,,,False
7309,19960725,American Disposal Services,ADSI,025389107,1,0,0,0,.,83731,1991,,,,,,False
7310,19960725,American General Hospitality,AGT,02593010,0,0,0,0,.,83718,-99,,,,,,False
7311,19960725,First Alliance,FACO,317936102,0,0,1,0,14250814,83751,1975,,,,,,False
7312,19960725,Optika Imaging Systems,OPTK,683973101,0,1,0,0,.,83777,1988,,,,,,False
7313,19960725,Research Engineers,RENG,760961102,0,0,0,0,.,83790,1977,,,,,,False
7314,19960725,Strayer Education,STRA,863236105,0,0,0,0,.,83799,1892,,,,,,False
7315,19960726,Calypte Biomedical,CALY,131722100,0,1,0,0,.,83736,1989,,,,,,False
7316,19960726,K2 Design,KTWO,482731106,0,1,0,0,.,83770,-99,,,,,,False
7317,19960726,Ventana Medical Systems,VMSI,92276H106,0,1,0,0,.,83807,1985,,,,,,False
7318,19960730,Caribbean Cigar,CIGR,141834101,0,0,0,0,.,83851,1994,,,,,,False
7319,19960730,Fun Tyme Concepts,,360761209,0,0,0,0,.,.,-99,,,,,,False
7320,19960730,GKN Holding,GKNS,361753106,0,0,0,0,.,83758,1987,,,,,,False
7321,19960730,Geron,GERN,374163103,0,1,0,0,.,83756,1990,,,,,,False
7322,19960730,Perry's Majestic Beer,PYMB,715072104,0,0,0,0,.,.,-99,,,,,,False
7323,19960730,Source Services,SRSV,836162107,0,0,0,0,.,83797,1963,,,,,,False
7324,19960730,TV Filme,PYTV,873071104,0,1,0,0,.,83788,1994,,,,,,False
7325,19960731,Blue Square-Israel,BSI,096055108,0,0,0,0,.,83817,-99,,,,,,False
7326,19960731,Golden Bear Golf,JACK,380975102,0,0,1,0,5160057,83878,1970,,,,,,False
7327,19960731,Silicon Gaming,SGIC,827054107,0,1,0,0,.,83795,1993,,,,,,False
7328,19960731,Surge Components,SRGE,868908104,0,0,0,0,.,83907,-99,,,,,,False
7329,19960731,TeleTech Holdings,TTEC,879939106,0,0,0,0,.,83916,1982,,,,,,False
7330,19960801,Einstein Bros Bagels,ENBX,282577105,0,0,0,0,.,83865,1989,,,,,,False
7331,19960801,FPIC Insurance Group,FPIC,302563101,0,0,0,0,.,83866,1975,,,,,,False
7332,19960801,Lamar Advertising,LAMR,512815101,1,0,1,0,28482024,83879,1902,,,,,,False
7333,19960801,Steinway Musical Instruments,LVB,858495104,0,2,0,0,.,83832,1900,,,,,,False
7334,19960802,Cambridge Heart,CAMH,131910101,0,1,0,0,.,83849,1990,,,,,,False
7335,19960805,SelfCare,SLF,81631R107,0,0,0,0,.,83830,1992,,,,,,False
7336,19960806,Alternative Living Services,ALI,02145K107,0,0,0,0,.,83816,1981,,,,,,False
7337,19960806,Medjet,,58501K107,0,0,0,0,.,.,-99,,,,,,False
7338,19960806,Professional Staff,PSTFY,74315R105,0,1,0,0,.,83895,-99,,,,,,False
7339,19960806,SoloPoint,SLPT,834365108,0,1,0,0,.,83902,1993,,,,,,False
7340,19960806,Thermo Opportunity Fund,TMF,88358010,0,0,0,0,.,83833,-99,,,,,,False
7341,19960806,TriTeal,TEAL,896937109,0,0,0,0,.,83912,1993,,,,,,False
7342,19960807,Amarillo Biosciences,AMAR,02301P106,0,0,0,0,.,83840,1984,,,,,,False
7343,19960807,Guess,GES,401617105,0,0,0,0,.,83822,1981,,,,,,False
7344,19960808,Bank United,BNKU,065412108,0,0,1,0,32507740,84003,1988,,,,,,False
7345,19960808,Carriage Services,CRSV,143905107,0,0,1,0,7901476,83856,1991,,,,,,False
7346,19960808,HealthCor Holdings,HCOR,422201103,0,2,0,0,.,83870,1984,,,,,,False
7347,19960808,National Processing,NAP,637229105,0,0,0,0,.,83828,1979,,,,,,False
7348,19960808,Raster Graphics,RGFX,753907104,0,1,0,0,.,83899,1987,,,,,,False
7349,19960808,SRS Labs,SRSL,78464M106,0,0,0,0,.,83908,1993,,,,,,False
7350,19960808,TeleSpectrum Worldwide,TLSP,87951U109,1,2,0,0,.,83915,1931,,,,,,False
7351,19960808,Visigenic Software,VSGN,92829T102,0,1,0,0,.,83917,1993,,,,,,False
7352,19960809,Aware,AWRE,05453N100,0,1,0,0,.,83844,1986,,,,,,False
7353,19960809,Hambrecht & Quist Group,HMQ,406545103,0,0,0,0,.,83823,1968,,,,,,False
7354,19960809,Hvide Marine,HMAR,448515106,0,0,1,0,9535486,83873,1958,,,,,,False
7355,19960809,Midcoast Energy Resources,MRS,59563W104,1,0,0,0,.,83825,1992,,,,,,False
7356,19960809,Telco Communications Group,TCGX,879205308,0,0,0,0,.,83911,1968,,,,,,False
7357,19960812,HumaScan,HMSC,444882104,0,0,0,0,.,83874,1994,,,,,,False
7358,19960812,NetLive Communications,NETL,641142104,0,0,0,0,.,83887,1995,,,,,,False
7359,19960812,Pioneer Commercial Funding,PCFC,723640108,0,0,0,0,.,83892,1980,,,,,,False
7360,19960813,Ace*Comm,ACEC,004404109,0,1,0,0,.,83838,1983,,,,,,False
7361,19960813,Dal-Tile International,DTL,23426R108,0,0,0,0,.,83820,1947,,,,,,False
7362,19960813,Dynamex,DYMX,26784F103,0,1,0,0,.,83861,1992,,,,,,False
7363,19960813,Paracelsus Healthcare,PLS,698891108,1,2,0,0,.,83829,1980,,,,,,False
7364,19960814,ABT Global Pharmaceutical,ABTG,000980102,0,0,0,0,.,83836,1994,,,,,,False
7365,19960814,CONNECT,CNKT,207528100,0,1,0,0,.,83852,1987,,,,,,False
7366,19960814,Dailey Petroleum Services,DALY,23380G106,0,0,1,0,8760629,83857,1945,,,,,,False
7367,19960814,Dura Automotive Systems,DRRA,265903104,0,0,1,0,8297712,83860,1990,,,,,,False
7368,19960814,MIM,MIMS,553044102,0,0,0,0,.,83883,1993,,,,,,False
7369,19960815,Consolidated Cigar Holdings,CIG,20902E106,0,0,1,0,30000000,83819,1993,,,,,,False
7370,19960815,Interlink Computer Sciences,INLK,458747102,0,1,0,0,.,83877,1985,,,,,,False
7371,19960815,Signature Resorts,SIGR,82668B106,1,0,0,0,.,83901,1992,,,,,,False
7372,19960815,Willbros Group,WG,969199108,0,0,0,0,.,83834,1908,,,,,,False
7373,19960816,CCC Information Srvcs Group,CCCG,12487Q109,0,0,0,0,.,83850,1983,,,,,,False
7374,19960816,E*Trade Group,EGRP,269246104,0,1,0,1,.,83862,1982,,,,,,False
7375,19960816,Service Experts,SERX,817567100,1,0,0,0,.,83900,1991,,,,,,False
7376,19960820,Atria Communities,ATRC,049905102,0,0,0,0,.,83843,1985,,,,,,False
7377,19960820,CapStar Hotel,CHO,140918103,0,0,0,0,.,83818,1988,,,,,,False
7378,19960822,Pacific Coast Apparel Company,ACAJ,694074105,0,0,0,0,.,83837,-99,,,,,,False
7379,19960822,R&G Financial,RGFC,749136107,0,0,0,0,.,83897,1990,,,,,,False
7380,19960822,TransAct Technologies,TACT,892918103,0,0,0,0,.,83910,1996,,,,,,False
7381,19960823,Metro One Telecommunications,MTON,59163F105,0,0,0,0,.,83884,1989,,,,,,False
7382,19960823,Stericycle,SRCL,858912108,0,2,0,0,.,83906,1989,,,,,,False
7383,19960827,Interaction Media,IKEC,45838F109,0,0,0,0,.,83876,-99,,,,,,False
7384,19960827,Microvision Inc,MVIS,595148206,0,0,0,0,.,83885,-99,,,,,,False
7385,19960827,New York Bagel Enterprises,NYBS,64938P107,0,0,0,0,.,83890,1986,,,,,,False
7386,19960828,CompuRAD,COMD,20482A102,0,0,0,0,.,83853,1992,,,,,,False
7387,19960828,Gradall Industries,GRDL,38411P107,0,0,0,0,.,83869,1985,,,,,,False
7388,19960903,ML Direct,MLDR,55306M106,0,0,0,0,.,84011,-99,,,,,,False
7389,19960904,St Joseph Capital,SJOE,790595102,0,0,0,0,.,89716,-99,,,,,,False
7390,19960905,Rocky Mountain Internet Inc,RMII,774720106,0,0,0,1,.,83959,-99,,,,,,False
7391,19960909,Harmat Organization,HMAT,413110107,0,0,0,0,.,.,-99,,,,,,False
7392,19960910,Hollywood Productions,FILM,436266100,0,0,0,0,.,83933,1995,,,,,,False
7393,19960911,American Craft Brewing,ABREF,G02702101,0,0,0,0,.,83921,1994,,,,,,False
7394,19960911,Diedrich Coffee,DDRX,253675102,0,0,0,0,.,83929,1972,,,,,,False
7395,19960911,XOX,,98412Y200,0,0,0,0,.,84637,-99,,,,,,False
7396,19960913,Thermo Fibergen,TFG,88355U208,0,0,0,0,.,84376,-99,,,,,,False
7397,19960917,QEP,QEPC,74727K102,0,0,0,0,.,83957,1979,,,,,,False
7398,19960918,Cymer,CYMI,232572107,0,1,0,0,.,83928,1986,,,,,,False
7399,19960918,Internatnl Network Services,INSS,460053101,0,1,0,0,.,83941,1991,,,,,,False
7400,19960918,RMH Teleservices,RMHT,749938106,0,1,0,0,.,83958,1983,,,,,,False
7401,19960918,Rental Service,RSVC,76009V102,1,2,0,0,.,83962,1930,,,,,,False
7402,19960918,Thermo BioAnalysis,TBA,88355H108,0,0,0,0,.,84000,1995,,,,,,False
7403,19960918,Willis Lease Finance,WLFC,970646105,0,0,0,0,.,83969,1988,,,,,,False
7404,19960919,Applied Analytical Industries,AAII,037939105,0,1,0,0,.,83918,1979,,,,,,False
7405,19960919,Calpine,CPN,131347106,0,0,0,0,.,83981,1984,,,,,,False
7406,19960919,Houston Exploration,THX,442120101,0,0,0,0,.,83991,1986,,,,,,False
7407,19960920,Document Sciences,DOCX,25614R105,0,1,0,0,.,83931,1991,,,,,,False
7408,19960920,Technology Modeling Assocs,TMAI,87872R102,0,0,0,0,.,83966,1979,,,,,,False
7409,19960923,Community Central Bank,CCBD,20363J107,0,0,0,0,.,89268,-99,,,,,,False
7410,19960923,Cross-Continent Auto Retlrs,XC,227480100,1,0,0,0,.,83983,1982,,,,,,False
7411,19960923,Hot Topic,HOTT,441339108,0,2,0,0,.,83939,1988,,,,,,False
7412,19960924,American Residential Services,ARS,028911105,1,2,0,0,.,83979,1970,,,,,,False
7413,19960924,Morgan Stanley Russia&New Eur,RNE,61691110,0,0,0,0,.,83996,-99,,,,,,False
7414,19960924,Snyder Communications,SNC,832914105,1,0,0,0,.,83998,1988,,,,,,False
7415,19960925,Abercrombie & Fitch,ANF,002896207,0,0,1,0,50000000,83976,1946,,,,,,False
7416,19960925,Algos Pharmaceutical,ALGO,015869100,0,0,0,0,.,83922,1992,,,,,,False
7417,19960925,Cable-Sat Systems,CSSA,126933100,0,1,0,0,.,.,-99,,,,,,False
7418,19960925,Coffee People,MOKA,192189108,0,2,0,0,.,83948,1985,,,,,,False
7419,19960925,Ensec International,ENSC,29357R108,0,0,0,0,.,83932,1983,,,,,,False
7420,19960925,Halter Marine Group,HLX,40642Y105,0,0,0,0,.,83990,1972,,,,,,False
7421,19960925,Industri-Matematik,IMIC,455792101,0,0,0,0,.,83940,1967,,,,,,False
7422,19960925,LCC International,LCCI,501810105,0,0,1,0,14114395,83944,1983,,,,,,False
7423,19960925,Ocwen Financial,OCWN,675746101,0,0,0,0,.,84007,1988,,,,,,False
7424,19960925,Peerless Systems,PRLS,705536100,0,1,0,0,.,83956,1982,,,,,,False
7425,19960925,Rofin-Sinar Technologies,RSTI,775043102,0,0,0,0,.,83961,1987,,,,,,False
7426,19960925,Tri-Point Medical,TPMC,89558C102,0,0,0,0,.,83967,1990,,,,,,False
7427,19960926,Abacus Direct,ABDR,002553105,0,1,0,0,.,83920,1989,,,,,,False
7428,19960926,CellNet Data Systems,CNDS,15115M101,0,1,0,0,.,83925,1984,,,,,,False
7429,19960926,Kapson Senior Quarters,KPSQ,485624100,0,0,0,0,.,83943,1972,,,,,,False
7430,19960926,NeoTherapeutics,NEOT,640656104,0,0,0,0,.,83950,1987,,,,,,False
7431,19960926,Nutritional Medical,NMED,67065C104,0,1,0,0,.,83952,1993,,,,,,False
7432,19960926,RockShox,RSHX,774066104,0,0,0,0,.,83960,1989,,,,,,False
7433,19960926,Staffmark,STAF,852389105,1,0,0,0,.,83965,1973,,,,,,False
7434,19960926,TAG Heuer International,THW,873773105,0,0,0,0,.,83999,1860,,,,,,False
7435,19960926,Univision Communications,UVN,914906102,0,0,1,0,41386680,84001,1992,,,,,,False
7436,19960926,Xionics Document Technologies,XION,98412X103,0,1,0,0,.,83971,1992,,,,,,False
7437,19960927,Cox Radio Inc,CXR,224051102,0,0,1,0,27189645,83982,1982,,,,,,False
